latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
32.12471,-81.15439,300.08,1.12,1.05,2025-10-31,1503,T,16,6.1NRT,289.83,3.55,D
32.12286,-81.14293,302.92,1.12,1.05,2025-10-31,1503,T,38,6.1NRT,290.84,5.12,D
32.3015,-82.64133,310.11,1.02,1.01,2025-10-31,1503,T,70,6.1NRT,289.13,10.85,D
32.29993,-82.6309,315.53,1.02,1.01,2025-10-31,1503,T,76,6.1NRT,289.06,15.28,D
32.33857,-83.08862,300.17,1,1,2025-10-31,1503,T,30,6.1NRT,288.12,4.61,D
32.1815,-82.28196,307.75,1.03,1.02,2025-10-31,1503,T,66,6.1NRT,289.26,9.3,D
32.37619,-84.12796,312.7,1.01,1,2025-10-31,1503,T,73,6.1NRT,288.4,12.94,D
32.04474,-82.54008,300.75,1.02,1.01,2025-10-31,1503,T,41,6.1NRT,288.41,4.74,D
31.70856,-82.8266,306.44,1.01,1.01,2025-10-31,1503,T,58,6.1NRT,288.74,7.05,D
31.69976,-82.82838,307.29,1.01,1.01,2025-10-31,1503,T,65,6.1NRT,289.54,7.81,D
31.68993,-82.88366,305.51,1.01,1.01,2025-10-31,1503,T,62,6.1NRT,288.53,7.01,D
31.68838,-82.87332,302.25,1.01,1.01,2025-10-31,1503,T,51,6.1NRT,288.87,5.12,D
33.77267,-98.56625,303.36,2.82,1.6,2025-10-31,1641,T,56,6.1NRT,292.75,15.65,D
33.41722,-97.8726,302.2,3.19,1.69,2025-10-31,1641,T,50,6.1NRT,290.29,22.46,D
33.41787,-97.87939,303.3,3.19,1.69,2025-10-31,1641,T,54,6.1NRT,290.28,26.96,D
32.94022,-98.59922,327.02,2.94,1.63,2025-10-31,1641,T,84,6.1NRT,292.32,117.85,D
32.93356,-98.56958,312.09,2.96,1.64,2025-10-31,1641,T,67,6.1NRT,291.51,50.82,D
32.93712,-98.60516,320.87,2.94,1.63,2025-10-31,1641,T,80,6.1NRT,291.89,86.54,D
32.93063,-98.57543,319.17,2.96,1.64,2025-10-31,1641,T,78,6.1NRT,291.64,80.18,D
33.02889,-102.70841,311.91,1.57,1.24,2025-10-31,1641,T,68,6.1NRT,294.04,14.37,D
33.02624,-102.71491,307.6,1.57,1.24,2025-10-31,1641,T,59,6.1NRT,294.58,9.21,D
33.41874,-110.85635,312.87,1.18,1.08,2025-10-31,1643,T,67,6.1NRT,294.96,11.17,D
31.41469,-107.98112,316.75,1,1,2025-10-31,1643,T,70,6.1NRT,300,9.49,D
30.50158,-109.63377,310.33,1.02,1.01,2025-10-31,1643,T,60,6.1NRT,296.04,6.22,D
30.50017,-109.62344,314.79,1.02,1.01,2025-10-31,1643,T,71,6.1NRT,295.75,9.67,D
30.49133,-109.62498,310.34,1.02,1.01,2025-10-31,1643,T,41,6.1NRT,296.34,5.86,D
29.18913,-108.14062,302,1.02,1.01,2025-10-31,1643,T,11,6.1NRT,291.19,3.46,D
27.689,-110.43729,317.92,1.03,1.01,2025-10-31,1643,T,70,6.1NRT,301.26,8.11,D
27.68764,-110.42717,319.3,1.03,1.01,2025-10-31,1643,T,72,6.1NRT,301.45,9.19,D
26.81885,-107.07568,303.8,1.14,1.07,2025-10-31,1643,T,29,6.1NRT,292.15,3.77,D
46.97817,-116.1048,302.37,3.39,1.74,2025-10-31,1639,T,28,6.1NRT,273.05,47.91,D
46.96598,-116.10875,319.79,3.39,1.74,2025-10-31,1639,T,80,6.1NRT,273.83,131.63,D
46.54114,-115.8793,301.46,3.26,1.71,2025-10-31,1639,T,0,6.1NRT,266.2,49.11,D
38.47068,-122.85677,305.4,2.24,1.45,2025-10-31,1819,T,53,6.1NRT,289.85,21.67,D
47.20568,-115.8612,312.06,3.11,1.67,2025-10-31,1817,T,52,6.1NRT,273.45,80.47,D
46.78697,-115.6819,307.11,3.28,1.71,2025-10-31,1817,T,34,6.1NRT,275.5,58.44,D
46.77238,-115.68803,320.31,3.28,1.71,2025-10-31,1817,T,80,6.1NRT,273.63,120.88,D
46.68599,-115.79057,307.57,3.26,1.71,2025-10-31,1817,T,66,6.1NRT,274.78,67.73,D
46.68761,-115.79571,303.76,3.26,1.71,2025-10-31,1817,T,56,6.1NRT,274.93,50.72,D
46.54295,-115.92278,328.94,3.25,1.7,2025-10-31,1817,T,86,6.1NRT,277.12,165.71,D
46.53262,-115.8834,329.86,3.26,1.71,2025-10-31,1817,T,86,6.1NRT,279.02,175.07,D
46.51831,-115.89049,302.31,3.26,1.71,2025-10-31,1817,T,34,6.1NRT,277.47,43.62,D
46.52036,-115.89703,312.03,3.26,1.71,2025-10-31,1817,T,47,6.1NRT,277.61,74.72,D
40.49737,-123.75997,302.35,1.76,1.3,2025-10-31,1819,T,52,6.1NRT,283.81,14.66,D
40.4936,-123.74173,300.14,1.77,1.3,2025-10-31,1819,T,26,6.1NRT,285.03,11.83,D
40.4961,-123.74725,306.16,1.77,1.3,2025-10-31,1819,T,63,6.1NRT,284.8,21.32,D
39.01771,-122.03632,314.85,2.44,1.51,2025-10-31,1819,T,75,6.1NRT,293.28,42.23,D
39.00878,-122.04664,318.96,2.44,1.51,2025-10-31,1819,T,79,6.1NRT,293.69,53.48,D
38.66926,-122.90508,303.18,2.2,1.44,2025-10-31,1819,T,53,6.1NRT,291.79,14.02,D
38.65679,-122.90855,306.67,2.2,1.44,2025-10-31,1819,T,64,6.1NRT,292.27,20.87,D
38.21045,-122.27639,301.31,2.48,1.52,2025-10-31,1819,T,0,6.1NRT,289.9,9.35,D
18.07897,-88.25091,312.61,1.08,1.04,2025-10-31,2034,A,40,6.1NRT,298.79,7.9,D
18.07743,-88.26073,309.76,1.08,1.04,2025-10-31,2034,A,8,6.1NRT,295.16,5.73,D
18.43565,-88.87516,319.87,1.13,1.06,2025-10-31,2034,A,77,6.1NRT,295.71,16.24,D
18.72028,-87.75737,308.85,1.03,1.01,2025-10-31,2034,A,58,6.1NRT,298.48,4.76,D
17.83202,-93.11912,338.17,2.23,1.45,2025-10-31,2034,A,90,6.1NRT,279.89,123.27,D
17.89994,-93.17515,308.13,2.25,1.45,2025-10-31,2034,A,27,6.1NRT,280.93,16.75,D
17.89632,-93.19535,312.89,2.26,1.46,2025-10-31,2034,A,55,6.1NRT,281.65,28.1,D
17.88804,-93.17959,314.9,2.25,1.45,2025-10-31,2034,A,73,6.1NRT,280.84,34.94,D
17.88425,-93.19976,309.88,2.26,1.46,2025-10-31,2034,A,64,6.1NRT,282.15,22.51,D
18.60729,-92.50303,312.11,1.93,1.36,2025-10-31,2034,A,51,6.1NRT,287.45,19.8,D
19.35645,-92.00914,310.46,1.72,1.29,2025-10-31,2034,A,39,6.1NRT,293.94,12.95,D
19.38444,-92.04726,320.36,1.73,1.29,2025-10-31,2034,A,72,6.1NRT,294.63,30.86,D
19.38685,-92.03818,311.02,1.72,1.29,2025-10-31,2034,A,33,6.1NRT,294.45,11.71,D
19.384,-92.05389,311.45,1.73,1.29,2025-10-31,2034,A,39,6.1NRT,294.49,12.31,D
19.41045,-155.27621,316.53,1.77,1.3,2025-10-31,2004,T,24,6.1NRT,295.6,27.18,D
27.50915,-82.06919,324.6,2.12,1.42,2025-10-31,2036,A,82,6.1NRT,295.2,56.26,D
29.6849,-90.77374,307.66,1.04,1.02,2025-10-31,2036,A,66,6.1NRT,293.74,6.87,D
29.72763,-90.67588,324.01,1.04,1.02,2025-10-31,2036,A,83,6.1NRT,295.83,21.79,D
29.72899,-90.7886,314.29,1.04,1.02,2025-10-31,2036,A,75,6.1NRT,294.17,11.92,D
29.73949,-90.78009,328.56,1.04,1.02,2025-10-31,2036,A,86,6.1NRT,292.75,25.83,D
29.73785,-90.79046,340.73,1.04,1.02,2025-10-31,2036,A,92,6.1NRT,296.22,44.58,D
29.71269,-91.35307,306.11,1.08,1.04,2025-10-31,2036,A,59,6.1NRT,293.31,7.03,D
29.91391,-91.0234,309.94,1.05,1.02,2025-10-31,2036,A,69,6.1NRT,294.88,7.47,D
29.91224,-91.03391,324.49,1.05,1.03,2025-10-31,2036,A,83,6.1NRT,295.01,21.68,D
29.99044,-90.77026,317.06,1.04,1.02,2025-10-31,2036,A,77,6.1NRT,294.34,13.45,D
29.98883,-90.78062,320.04,1.04,1.02,2025-10-31,2036,A,75,6.1NRT,296.88,16.58,D
30.01053,-90.69978,347.32,1.03,1.02,2025-10-31,2036,A,83,6.1NRT,296.29,57.63,D
30.00893,-90.7101,318.73,1.03,1.02,2025-10-31,2036,A,60,6.1NRT,295.06,15.44,D
29.85685,-91.66769,312.18,1.11,1.05,2025-10-31,2036,A,72,6.1NRT,295.8,11.07,D
30.05888,-90.46218,307.21,1.02,1.01,2025-10-31,2036,A,57,6.1NRT,294.48,6.07,D
29.96755,-91.04134,306.52,1.05,1.02,2025-10-31,2036,A,64,6.1NRT,293.87,5.62,D
29.97646,-91.04324,304.53,1.05,1.02,2025-10-31,2036,A,59,6.1NRT,294.19,4.43,D
29.88749,-91.87727,324.68,1.13,1.06,2025-10-31,2036,A,83,6.1NRT,292.02,26.31,D
29.82347,-92.37687,305.36,1.19,1.09,2025-10-31,2036,A,61,6.1NRT,293.03,6.99,D
30.0832,-90.95242,306.99,1.05,1.02,2025-10-31,2036,A,54,6.1NRT,296.74,6.58,D
29.95952,-91.71384,308.4,1.11,1.05,2025-10-31,2036,A,67,6.1NRT,294.93,7.79,D
29.9213,-92.11411,307.01,1.15,1.07,2025-10-31,2036,A,65,6.1NRT,294.18,7.63,D
30.09874,-91.08588,312.01,1.05,1.03,2025-10-31,2036,A,72,6.1NRT,294.05,9.54,D
30.09422,-91.80774,305.03,1.12,1.05,2025-10-31,2036,A,60,6.1NRT,293.64,5.01,D
30.28287,-91.2691,309.78,1.06,1.03,2025-10-31,2036,A,69,6.1NRT,294,7.67,D
30.28118,-91.27976,315.15,1.06,1.03,2025-10-31,2036,A,75,6.1NRT,295.89,12.73,D
30.33051,-91.88953,310.31,1.12,1.05,2025-10-31,2036,A,70,6.1NRT,294.58,9.42,D
30.36341,-91.86221,327.87,1.11,1.05,2025-10-31,2036,A,85,6.1NRT,295.36,28.51,D
30.36158,-91.87334,311.65,1.11,1.05,2025-10-31,2036,A,71,6.1NRT,295.23,10.3,D
30.42944,-91.51311,314.36,1.08,1.04,2025-10-31,2036,A,75,6.1NRT,295.41,12.31,D
30.4277,-91.52394,306.65,1.08,1.04,2025-10-31,2036,A,61,6.1NRT,294.35,6.26,D
30.63457,-91.50977,315.49,1.07,1.03,2025-10-31,2036,A,76,6.1NRT,295.86,13.98,D
31.14497,-88.18144,324.02,1.06,1.03,2025-10-31,2036,A,83,6.1NRT,293.21,23.55,D
31.14354,-88.19218,303.38,1.05,1.03,2025-10-31,2036,A,56,6.1NRT,292.47,5.37,D
31.32608,-86.91801,307.56,1.18,1.08,2025-10-31,2036,A,66,6.1NRT,290.85,9.91,D
31.32459,-86.93004,319.68,1.18,1.08,2025-10-31,2036,A,80,6.1NRT,294.53,22.31,D
30.69071,-91.62309,306.85,1.08,1.04,2025-10-31,2036,A,47,6.1NRT,294.53,6.63,D
31.03642,-89.41708,302.87,1,1,2025-10-31,2036,A,54,6.1NRT,292.26,4.78,D
31.04794,-89.41441,328.63,1,1,2025-10-31,2036,A,86,6.1NRT,292.24,27.57,D
31.04648,-89.42456,331.6,1,1,2025-10-31,2036,A,87,6.1NRT,294.3,31.35,D
30.68521,-91.87766,305.56,1.1,1.05,2025-10-31,2036,A,61,6.1NRT,294.46,5.98,D
30.67785,-91.92212,337.63,1.11,1.05,2025-10-31,2036,A,91,6.1NRT,296.52,43.55,D
30.676,-91.93325,308.95,1.11,1.05,2025-10-31,2036,A,68,6.1NRT,295.57,7.45,D
30.74142,-91.76437,314.37,1.09,1.04,2025-10-31,2036,A,56,6.1NRT,293.9,12.54,D
30.73963,-91.77535,306.32,1.09,1.04,2025-10-31,2036,A,63,6.1NRT,295.49,6.5,D
30.52693,-93.45751,317.02,1.32,1.14,2025-10-31,2036,A,77,6.1NRT,294.75,21.6,D
30.77938,-92.04457,316.33,1.12,1.05,2025-10-31,2036,A,77,6.1NRT,294.7,14.29,D
31.48466,-87.27276,335.16,1.15,1.07,2025-10-31,2036,A,89,6.1NRT,291.98,43.94,D
31.48318,-87.28439,300.43,1.14,1.07,2025-10-31,2036,A,35,6.1NRT,290.29,4.28,D
30.78853,-92.04664,314.81,1.12,1.05,2025-10-31,2036,A,75,6.1NRT,294.45,12.6,D
31.49399,-87.27435,303.94,1.15,1.07,2025-10-31,2036,A,58,6.1NRT,290.45,6.82,D
31.62287,-86.31438,317.02,1.28,1.12,2025-10-31,2036,A,77,6.1NRT,292.28,21.53,D
31.1822,-89.62524,316.03,1,1,2025-10-31,2036,A,76,6.1NRT,292.16,13.86,D
31.77889,-85.06355,314.21,1.52,1.22,2025-10-31,2036,A,74,6.1NRT,292.43,21.56,D
31.23055,-89.35261,328.13,1,1,2025-10-31,2036,A,85,6.1NRT,292.32,26.72,D
31.78216,-85.06965,309.68,1.52,1.22,2025-10-31,2036,A,69,6.1NRT,292.13,15.64,D
31.69751,-85.93537,301.96,1.35,1.15,2025-10-31,2036,A,43,6.1NRT,291.61,6.87,D
30.8488,-92.18304,308.69,1.13,1.06,2025-10-31,2036,A,43,6.1NRT,291.27,7.55,D
30.8469,-92.19442,358,1.13,1.06,2025-10-31,2036,A,99,6.1NRT,297.52,94.8,D
30.845,-92.20581,311.39,1.13,1.06,2025-10-31,2036,A,38,6.1NRT,296.81,9.41,D
30.85609,-92.19652,334.85,1.13,1.06,2025-10-31,2036,A,89,6.1NRT,295.09,40.05,D
30.8542,-92.20791,314.59,1.13,1.06,2025-10-31,2036,A,75,6.1NRT,295.91,12.86,D
30.93664,-91.76324,308.74,1.09,1.04,2025-10-31,2036,A,68,6.1NRT,297.04,6.08,D
30.92772,-91.81816,313.79,1.09,1.04,2025-10-31,2036,A,56,6.1NRT,296.67,11.12,D
31.82587,-85.35641,305.22,1.46,1.19,2025-10-31,2036,A,61,6.1NRT,290.91,10.97,D
31.82417,-85.37138,306.93,1.46,1.19,2025-10-31,2036,A,64,6.1NRT,291.6,12.63,D
31.83634,-85.35794,326.33,1.46,1.19,2025-10-31,2036,A,84,6.1NRT,292.1,41.55,D
31.83462,-85.37301,351.8,1.46,1.19,2025-10-31,2036,A,97,6.1NRT,293.55,114.22,D
31.06995,-91.04063,303.63,1.03,1.02,2025-10-31,2036,A,57,6.1NRT,292.6,5.56,D
31.06832,-91.05108,303.84,1.04,1.02,2025-10-31,2036,A,57,6.1NRT,293.37,5.65,D
30.69361,-93.32639,305.94,1.29,1.13,2025-10-31,2036,A,45,6.1NRT,292.72,7.75,D
30.69137,-93.33932,304.7,1.29,1.13,2025-10-31,2036,A,32,6.1NRT,293.37,6.58,D
31.8322,-85.3642,348.13,1.46,1.19,2025-10-31,2036,A,95,6.1NRT,294.25,101.26,D
31.83059,-85.3792,325.2,1.46,1.19,2025-10-31,2036,A,84,6.1NRT,292.47,39.22,D
30.69461,-93.33319,317.63,1.29,1.13,2025-10-31,2036,A,78,6.1NRT,293.42,20.99,D
31.77869,-86.12193,305.55,1.32,1.14,2025-10-31,2036,A,62,6.1NRT,291.5,9.97,D
31.33859,-89.57463,324.73,1,1,2025-10-31,2036,A,83,6.1NRT,292.49,22.77,D
31.33712,-89.5848,320.25,1,1,2025-10-31,2036,A,80,6.1NRT,291.58,18.15,D
31.68253,-87.16257,302.76,1.16,1.07,2025-10-31,2036,A,54,6.1NRT,290.55,6.51,D
31.43045,-89.05627,326.6,1.01,1.01,2025-10-31,2036,A,84,6.1NRT,293.18,25.14,D
31.08801,-92.42335,311.83,1.15,1.07,2025-10-31,2036,A,72,6.1NRT,294.32,11.48,D
31.09726,-92.42551,349.87,1.15,1.07,2025-10-31,2036,A,96,6.1NRT,294.57,73.94,D
31.09533,-92.43705,306.62,1.15,1.07,2025-10-31,2036,A,38,6.1NRT,291.93,6.76,D
32.04235,-86.38643,307.63,1.28,1.12,2025-10-31,2036,A,66,6.1NRT,290.53,11.46,D
31.65491,-89.42436,333.89,1.01,1,2025-10-31,2036,A,89,6.1NRT,292.13,34.52,D
31.65344,-89.43459,329.16,1.01,1,2025-10-31,2036,A,86,6.1NRT,292.84,28.06,D
32.48511,-82.76566,301.9,2.22,1.44,2025-10-31,2036,A,50,6.1NRT,291.45,13.74,D
31.99121,-87.48157,309.7,1.14,1.06,2025-10-31,2036,A,0,6.1NRT,290.9,11.42,D
32.34948,-87.04742,309.62,1.2,1.09,2025-10-31,2036,A,0,6.1NRT,291.56,11.96,D
32.35751,-87.91829,319.21,1.1,1.05,2025-10-31,2036,A,79,6.1NRT,292.61,19.85,D
32.67664,-87.58015,302.99,1.14,1.07,2025-10-31,2036,A,45,6.1NRT,291.55,5.63,D
32.67517,-87.59196,307.14,1.14,1.07,2025-10-31,2036,A,61,6.1NRT,291.35,8.74,D
31.9928,-93.88663,348.8,1.31,1.14,2025-10-31,2036,A,95,6.1NRT,293.4,88.28,D
31.99045,-93.89997,313.97,1.32,1.14,2025-10-31,2036,A,74,6.1NRT,291.37,17.05,D
31.99463,-93.87855,320.05,1.31,1.14,2025-10-31,2036,A,80,6.1NRT,291.2,25.52,D
31.99221,-93.89185,334.67,1.31,1.14,2025-10-31,2036,A,89,6.1NRT,293.52,51.59,D
32.07589,-93.65244,333.37,1.27,1.12,2025-10-31,2036,A,88,6.1NRT,292.34,47.32,D
32.0736,-93.66537,326.83,1.28,1.12,2025-10-31,2036,A,85,6.1NRT,293.32,35.32,D
32.08557,-93.65488,303.68,1.27,1.12,2025-10-31,2036,A,57,6.1NRT,290.43,7.71,D
31.94739,-94.75587,304.41,1.48,1.2,2025-10-31,2036,A,59,6.1NRT,293.76,9.02,D
31.9446,-94.7707,316.24,1.48,1.2,2025-10-31,2036,A,77,6.1NRT,293.79,24.07,D
31.83838,-96.57822,309.16,1.95,1.36,2025-10-31,2036,A,66,6.1NRT,296.07,17.21,D
31.81659,-99.47409,311.58,3.06,1.66,2025-10-31,2036,A,67,6.1NRT,298.39,33.45,D
31.8182,-99.47861,312,3.06,1.66,2025-10-31,2036,A,68,6.1NRT,298.32,37.04,D
33.64813,-89.89752,301.44,1.01,1,2025-10-31,2038,A,47,6.1NRT,291.1,4.9,D
33.28733,-93.94174,302.92,1.26,1.11,2025-10-31,2038,A,29,6.1NRT,291.71,5.85,D
33.28506,-93.95472,310.98,1.26,1.12,2025-10-31,2038,A,71,6.1NRT,291.87,13.31,D
33.28857,-93.94742,311.56,1.26,1.11,2025-10-31,2038,A,71,6.1NRT,292.04,13.83,D
32.93377,-98.59064,307.51,2.5,1.52,2025-10-31,2038,A,61,6.1NRT,295.47,22.34,D
32.9295,-98.59401,308.53,2.5,1.52,2025-10-31,2038,A,64,6.1NRT,295.64,25.06,D
33.81368,-94.42332,313.41,1.31,1.13,2025-10-31,2038,A,74,6.1NRT,291.24,18.19,D
33.81125,-94.43681,311.05,1.31,1.13,2025-10-31,2038,A,71,6.1NRT,290.94,15.85,D
33.82345,-94.42595,338.62,1.31,1.13,2025-10-31,2038,A,91,6.1NRT,291.47,59.85,D
33.82103,-94.43942,339.91,1.31,1.13,2025-10-31,2038,A,92,6.1NRT,291.7,63.37,D
33.6932,-95.25639,306.87,1.46,1.19,2025-10-31,2038,A,64,6.1NRT,293.55,9.71,D
33.69918,-95.26468,304.74,1.46,1.19,2025-10-31,2038,A,59,6.1NRT,294.18,7.28,D
35.02796,-92.19859,302.7,1.03,1.02,2025-10-31,2038,A,53,6.1NRT,290.46,5.53,D
35.94986,-91.57465,303.23,1,1,2025-10-31,2038,A,55,6.1NRT,290.16,5.37,D
35.94824,-91.58537,309.22,1,1,2025-10-31,2038,A,68,6.1NRT,291.21,9.22,D
36.51236,-92.32337,315.1,1.02,1.01,2025-10-31,2038,A,75,6.1NRT,288.16,14.56,D
37.12289,-92.03161,300.22,1.01,1,2025-10-31,2038,A,32,6.1NRT,287.49,4.78,D
37.12124,-92.04252,301.04,1.01,1,2025-10-31,2038,A,44,6.1NRT,287.76,5.19,D
37.58717,-92.28291,307.25,1.01,1,2025-10-31,2038,A,65,6.1NRT,285.53,9.25,D
40.46441,-90.28771,302.23,1.09,1.04,2025-10-31,2040,A,51,6.1NRT,286.45,6.57,D
42.72272,-102.20715,303.36,2.28,1.46,2025-10-31,2042,A,39,6.1NRT,280.44,23.22,D
42.72197,-102.21136,307.26,2.28,1.46,2025-10-31,2042,A,61,6.1NRT,280.5,32.72,D
45.03611,-122.53949,317.87,1.2,1.09,2025-10-31,2220,A,69,6.1NRT,270.36,25.12,D
35.82526,-111.91575,320.86,1.29,1.13,2025-10-31,2216,A,77,6.1NRT,293.37,24.1,D
35.82371,-111.92948,385.03,1.29,1.13,2025-10-31,2216,A,100,6.1NRT,304.34,248.79,D
35.82215,-111.94327,345.85,1.28,1.12,2025-10-31,2216,A,94,6.1NRT,298.96,71.76,D
35.83508,-111.91754,316.83,1.29,1.13,2025-10-31,2216,A,51,6.1NRT,292.55,18.07,D
35.83351,-111.9313,388.11,1.29,1.13,2025-10-31,2216,A,100,6.1NRT,305.82,268.69,D
35.83195,-111.94505,340.14,1.28,1.12,2025-10-31,2216,A,82,6.1NRT,298.88,56.28,D
35.84331,-111.93315,353.02,1.29,1.13,2025-10-31,2216,A,97,6.1NRT,295.2,93.52,D
35.84174,-111.9469,353.48,1.28,1.12,2025-10-31,2216,A,97,6.1NRT,298.18,94.97,D
35.84017,-111.96061,314.61,1.28,1.12,2025-10-31,2216,A,69,6.1NRT,294.37,15.38,D
35.85152,-111.94878,350.69,1.28,1.12,2025-10-31,2216,A,96,6.1NRT,296.18,85.26,D
35.84996,-111.96243,338.42,1.28,1.12,2025-10-31,2216,A,87,6.1NRT,296.4,52.61,D
35.86131,-111.95063,327.91,1.28,1.12,2025-10-31,2216,A,22,6.1NRT,293.98,31.15,D
35.85974,-111.96424,340.85,1.28,1.12,2025-10-31,2216,A,77,6.1NRT,296.51,57.88,D
35.87109,-111.95255,335.21,1.28,1.12,2025-10-31,2216,A,88,6.1NRT,294.52,48.82,D
35.86951,-111.96617,324.83,1.28,1.12,2025-10-31,2216,A,71,6.1NRT,294.99,29.1,D
35.88089,-111.95437,312.42,1.28,1.12,2025-10-31,2216,A,41,6.1NRT,291.87,13.54,D
35.87928,-111.9681,311.4,1.28,1.12,2025-10-31,2216,A,35,6.1NRT,291.78,12.14,D
36.74152,-118.86171,313.17,1.15,1.07,2025-10-31,2216,A,68,6.1NRT,288.67,15.23,D
37.11232,-119.24378,315.42,1.18,1.08,2025-10-31,2216,A,69,6.1NRT,290.94,16.28,D
37.11005,-119.25676,327.76,1.18,1.08,2025-10-31,2216,A,73,6.1NRT,291.73,32.72,D
39.40882,-111.76971,304.61,1.46,1.19,2025-10-31,2218,A,59,6.1NRT,281.24,14.08,D
38.23227,-120.24371,320.29,1.25,1.11,2025-10-31,2218,A,79,6.1NRT,291.39,25.31,D
38.22977,-120.25751,310.1,1.26,1.11,2025-10-31,2218,A,68,6.1NRT,291.33,13.25,D
38.33756,-120.23718,302.5,1.25,1.11,2025-10-31,2218,A,45,6.1NRT,290.19,6.66,D
38.33511,-120.25075,301.65,1.25,1.11,2025-10-31,2218,A,35,6.1NRT,289.95,6,D
38.26353,-121.36567,312.57,1.43,1.18,2025-10-31,2218,A,72,6.1NRT,298.24,13.38,D
38.27019,-121.3746,307.72,1.43,1.18,2025-10-31,2218,A,60,6.1NRT,297.46,7.65,D
39.64869,-121.8046,309.28,1.41,1.18,2025-10-31,2218,A,68,6.1NRT,298.02,10.02,D
40.2706,-123.52803,300.71,1.7,1.28,2025-10-31,2218,A,41,6.1NRT,275.05,14.38,D
40.48401,-123.75478,305.01,1.73,1.29,2025-10-31,2218,A,60,6.1NRT,286.3,15.75,D
40.4951,-123.75822,307.03,1.73,1.29,2025-10-31,2218,A,65,6.1NRT,285.67,18.45,D
42.67476,-111.59181,312.65,1.65,1.26,2025-10-31,2218,A,73,6.1NRT,285.94,28.13,D
42.42715,-120.43752,307.85,1.11,1.05,2025-10-31,2218,A,57,6.1NRT,279.06,12.15,D
17.75566,-92.91708,311.72,2.22,1.44,2025-11-01,0338,T,83,6.1NRT,289.22,34.95,N
17.75567,-92.92268,311.12,2.22,1.44,2025-11-01,0338,T,82,6.1NRT,288.82,33.58,N
17.84078,-93.1028,304.41,2.15,1.43,2025-11-01,0338,T,60,6.1NRT,289.66,17.59,N
17.83868,-93.12271,333.22,2.15,1.42,2025-11-01,0338,T,100,6.1NRT,290.04,101.48,N
17.89497,-93.189,308.98,2.12,1.42,2025-11-01,0338,T,76,6.1NRT,286.93,27.56,N
17.89889,-93.17517,308.28,2.13,1.42,2025-11-01,0338,T,74,6.1NRT,287.51,27.44,N
17.89685,-93.19489,306.5,2.12,1.42,2025-11-01,0338,T,68,6.1NRT,286.6,23.53,N
19.39692,-92.03311,311.18,2.74,1.58,2025-11-01,0338,T,74,6.1NRT,296,31.89,N
19.39432,-92.05849,307.89,2.73,1.58,2025-11-01,0338,T,57,6.1NRT,296.18,21.72,N
19.40221,-92.04019,312.02,2.74,1.58,2025-11-01,0338,T,77,6.1NRT,296.22,34.85,N
20.57732,-101.16754,302.52,1.03,1.01,2025-11-01,0338,T,45,6.1NRT,287.09,6.51,N
20.57593,-101.17709,304.78,1.03,1.01,2025-11-01,0338,T,62,6.1NRT,289.55,7.67,N
19.40195,-92.02784,306.31,3.37,1.73,2025-11-01,0841,A,44,6.1NRT,293.56,28.79,N
32.2318,-82.43277,333.37,1.14,1.06,2025-11-01,0839,A,100,6.1NRT,279.45,46.03,N
18.42749,-93.19057,311.88,4.03,1.86,2025-11-01,0843,A,84,6.1NRT,291.94,83.61,N
18.41904,-93.19633,307.72,4.03,1.86,2025-11-01,0843,A,72,6.1NRT,291.54,60.17,N
17.90543,-92.48248,301.09,3.49,1.76,2025-11-01,0843,A,10,6.1NRT,287.71,24.19,N
32.23029,-82.42101,310.35,1.14,1.06,2025-11-01,0839,A,80,6.1NRT,278.72,17.11,N
17.90035,-93.17393,316.37,3.95,1.85,2025-11-01,0843,A,93,6.1NRT,290.03,114.53,N
17.90742,-93.17796,310.98,3.95,1.85,2025-11-01,0843,A,81,6.1NRT,290,81.01,N
17.89118,-93.17953,300.86,3.95,1.85,2025-11-01,0843,A,35,6.1NRT,289.38,36.56,N
17.85148,-93.11153,330.9,3.9,1.84,2025-11-01,0843,A,100,6.1NRT,287.62,227.42,N
17.76662,-92.90994,305,3.75,1.81,2025-11-01,0843,A,62,6.1NRT,287.85,45.95,N
17.75861,-92.91862,305.88,3.75,1.81,2025-11-01,0843,A,66,6.1NRT,288.21,55.16,N
43.01745,-123.44477,301.45,1.09,1.04,2025-11-01,1153,A,41,6.1NRT,282.47,8.23,N
19.41463,-155.27853,308.71,1.08,1.04,2025-11-01,1340,A,65,6.1NRT,296.96,10.72,N
19.41305,-155.26863,304.92,1.08,1.04,2025-11-01,1340,A,28,6.1NRT,294.43,7.86,N
19.4072,-155.29004,303.08,1.08,1.04,2025-11-01,1340,A,20,6.1NRT,291.88,6.75,N
19.40561,-155.28008,307.31,1.08,1.04,2025-11-01,1340,A,49,6.1NRT,296.38,9.59,N
29.04798,-96.21028,313.27,1.09,1.04,2025-11-01,1544,T,69,6.1NRT,292.19,9.37,D
28.94805,-98.50265,309.2,1.41,1.18,2025-11-01,1544,T,60,6.1NRT,294.43,7.79,D
26.45781,-98.01378,314.25,1.24,1.1,2025-11-01,1544,T,65,6.1NRT,298.79,7.71,D
26.45637,-98.00172,315.99,1.23,1.1,2025-11-01,1544,T,69,6.1NRT,298.37,9.62,D
